x, y
0.9819470310768805, 42.72793531932431
1.0017964799097419, 73.70402079277845
0.9893773574232165, 101.612715806367
4.948763739626435, 11.156323214312824
4.874711402410271, 19.602622410709063
4.919538527381322, 27.63358295609421
4.89224177696213, 34.09473123158301
4.887853281927148, 62.200967954657855
9.777763524425245, 38.976969863642246
9.830554916820732, 34.855458567619905
9.843797240488675, 28.00668273589629
9.843797240488675, 19.679217039716097
9.83496704417279, 15.339857783463415
9.842913864211056, 11.011889593728075
9.787420678390104, 6.284441719199601
24.264928119990653, 2.904907628494785
24.264928119990653, 5.099320754121358
24.578334118360086, 7.046961790512176
24.578334118360086, 9.165963108320796
24.578334118360086, 10.84041668948624
24.578334118360086, 12.348012548396062
24.578334118360086, 13.443944086476876
24.441957779723037, 16.41157411397169
24.441957779723037, 19.11651750543385
24.271461851558694, 22.671204335719185
24.271461851558694, 24.041514510709465
48.09345145479085, 22.870462982622115
49.32168889075112, 18.917548844340423
49.32168889075112, 21.22904923124993
48.653459844171195, 14.718115793072535
48.71025522347399, 12.139557971901379
48.71025522347399, 10.431755898504198
48.71025522347399, 9.153765625798211
48.62290515121655, 5.170136823510828
48.62290515121655, 4.068613032959542
49.27302365410951, 2.9683104089983603
48.982038945601474, 1.6383811788682072
98.62872241465196, 17.41346991190771
98.62872241465196, 15.095247139555216
98.62872241465196, 13.136775451603336
99.25026207938667, 12.236938349438237
98.62872241465196, 9.280004485845923
98.62872241465196, 6.855237487905813
98.62872241465196, 6.090827034625159
98.62872241465196, 5.462853475701367
98.62872241465196, 4.91082250004897
98.62872241465196, 4.58533362890614
98.0462647549838, 4.062039521506499
98.0462647549838, 3.565078799712052
98.0462647549838, 2.9201441097080427
98.0462647549838, 2.328576391448811
97.34486512842564, 1.6233345932199037
97.14414297493677, 0.9445822814365765
487.4336439789234, 0.23980764359294762
488.1340500191301, 0.4330648182952247
485.33845001731976, 0.5983563070162856
485.33845001731976, 0.7221483376204947
485.33845001731976, 0.8995983043224955
490.24131251608696, 1.0559737984653963
490.24131251608696, 1.1324388376499164
488.96708949090186, 1.346979932435636
483.38238570822233, 1.5089792092126721
489.23044982859324, 1.6606600240880276
486.6032169951211, 1.9352889343614728
486.6032169951211, 2.075032053633669
486.6032169951211, 2.2862198165284022
478.50517415240785, 2.408775087354013
481.21822567211575, 2.6703886072873266
486.99640064059076, 2.9827444012900517
487.0838179193088, 3.2403773163556573
495.90526013474715, 9.019801900725888
495.90526013474715, 10.099795685840009
968.1838635784534, 6.369292236967704
985.0109377080652, 3.1678470430597936
985.0109377080652, 2.7628852252725786
985.0109377080652, 2.4204882292605623
985.0109377080652, 2.1290117355713543
985.0109377080652, 1.8235938347818086
985.0109377080652, 1.7255517285002384
985.0109377080652, 1.5594660833492444
971.2297288335805, 1.2329469503736368
971.2297288335805, 1.1501328581957482
971.2297288335805, 1.0403218893600108
971.2297288335805, 0.8932036813939978
971.2297288335805, 0.705581501958143
971.2297288335805, 0.6265461974063985
959.6200391018411, 0.4329412618550268
964.9743347190285, 0.34167450786967113
982.0981111669987, 0.2441808503722622
982.0981111669987, 0.13718309099159842
4994.591994181781, 0.03491717789138474
4901.3447690908215, 0.06329072080657208
4871.525139320527, 0.08742247275378648
4889.04405547398, 0.11256946265820444
4947.748714761671, 0.1339594959797253
4920.295436155964, 0.15457616272512717
4920.295436155964, 0.17738449531317604
4920.295436155964, 0.19547510196982643
4920.295436155964, 0.2066208753833087
4894.312005280814, 0.23887427426951455
4923.829217204004, 0.4388284335868242
4897.827124897482, 0.4600711422350735
4907.947162789825, 0.9351955281770907
4852.32682864315, 0.9857964029189922
4899.145945523798, 2.827219038502364
9764.359661414215, 2.004991368557149
9819.722094778273, 1.2885801882437204
9688.419543287704, 0.21056905702017975
9741.602761541717, 0.17017871125150785
9741.602761541717, 0.15557918335241905
9741.602761541717, 0.14198883466890325
9741.602761541717, 0.11818720205021753
9741.602761541717, 0.1021612291915172
9741.602761541717, 0.09227545821403937
9678.860072791831, 0.06584522737241372
19237.08991219867, 0.07625407106777177
19237.08991219867, 0.08437525223606032
19237.08991219867, 0.10539869596566623
19237.08991219867, 0.10539869596566623
19587.24534959615, 0.11480780522677875
19483.80769180104, 0.1314977685180786
19483.80769180104, 0.1544585862391682
19368.74493166632, 0.19460319105867524
19353.10729300951, 1.617939405216608
48525.756717943535, 0.1205601805189057
4941.979718814907, 1.9049721585386978
974.634981723181, 4.922513829318316
485.6434372917996, 7.204194778613406
69.1913640622249, 10.00513757869276
49.17142417679016, 7.570915303775366
29.760984027766852, 3.6606048074268642
0.9751849298036684, 34.04288346905589
