x, y
0.9819470310768805, 227.4334236596822
1.0017964799097419, 437.51144344436443
0.9893773574232165, 643.1876113141377
4.948763739626435, 45.39680676952594
4.874711402410271, 89.28469295388211
4.919538527381322, 134.8107853628951
4.89224177696213, 173.47013860970083
4.887853281927148, 356.9082375671818
9.777763524425245, 203.6899905159476
9.830554916820732, 178.12503429290763
9.843797240488675, 136.99793027092497
9.843797240488675, 89.70349797812939
9.83496704417279, 66.52510978339961
9.842913864211056, 44.69245568164287
9.787420678390104, 22.79922285154411
24.264928119990653, 9.03147725384445
24.264928119990653, 17.742499294794325
24.578334118360086, 26.157865360295506
24.578334118360086, 35.8602841022546
24.578334118360086, 43.85864108573007
24.578334118360086, 51.2762757728039
24.578334118360086, 56.7847917065039
24.441957779723037, 72.14068902735468
24.441957779723037, 86.63443244479762
24.271461851558694, 106.30887186574624
24.271461851558694, 114.06546819309102
48.09345145479085, 107.43108148582793
49.32168889075112, 85.55351093439876
49.32168889075112, 98.2464016648158
48.653459844171195, 63.30276186147011
48.71025522347399, 50.23928478555223
48.71025522347399, 41.88214338647646
48.71025522347399, 35.80302701461675
48.62290515121655, 18.03858402818199
48.62290515121655, 13.531179744246913
49.27302365410951, 9.268536787721104
48.982038945601474, 4.5425314244753725
98.62872241465196, 77.45730526257991
98.62872241465196, 65.25417047999007
98.62872241465196, 55.23146104658325
98.62872241465196, 47.47409973101529
98.62872241465196, 36.39634921864021
98.62872241465196, 25.306204060884507
98.62872241465196, 21.958947483430627
98.62872241465196, 19.270964992106933
98.62872241465196, 16.95840818381116
98.62872241465196, 15.618708823271636
98.0462647549838, 13.504949777267921
98.0462647549838, 11.54736677343444
98.0462647549838, 9.088352043779434
98.0462647549838, 6.926416260121543
97.34486512842564, 4.492516204325484
97.14414297493677, 2.345782563185128
487.4336439789234, 0.45272619728531405
488.1340500191301, 0.9201602839550564
485.33845001731976, 1.3562877765452435
485.33845001731976, 1.699619475879387
485.33845001731976, 2.2123730209909653
490.24131251608696, 2.681536858160305
490.24131251608696, 2.9162026910979577
488.96708949090186, 3.5911483873924808
483.38238570822233, 4.115474426225521
489.23044982859324, 4.616755524932841
486.6032169951211, 5.54747017602494
486.6032169951211, 6.031561657272597
486.6032169951211, 6.775503621983101
478.50517415240785, 7.213657210824471
481.21822567211575, 8.163743665823612
486.99640064059076, 9.322647149530914
487.0838179193088, 10.297094536675713
495.90526013474715, 35.175185728942886
495.90526013474715, 40.2879441107969
968.1838635784534, 23.16911316879552
985.0109377080652, 10.021138042534485
985.0109377080652, 8.504238135566972
985.0109377080652, 7.25577104287688
985.0109377080652, 6.220333452046905
985.0109377080652, 5.165516323820365
985.0109377080652, 4.8340771766849615
985.0109377080652, 4.281255241401272
971.2297288335805, 3.2294849790119327
971.2297288335805, 2.97096553124872
971.2297288335805, 2.6339121391138134
971.2297288335805, 2.193514983056159
971.2297288335805, 1.6529382277905162
971.2297288335805, 1.4333218394522154
959.6200391018411, 0.9198452590987053
964.9743347190285, 0.6923649800575984
982.0981111669987, 0.46265144423985777
982.0981111669987, 0.23161181021891272
4994.591994181781, 0.044838075363512746
4901.3447690908215, 0.09153939761213113
4871.525139320527, 0.13488004546473872
4889.04405547398, 0.18268576646359747
4947.748714761671, 0.22509622195984802
4920.295436155964, 0.26728280868528415
4920.295436155964, 0.31528171773730307
4920.295436155964, 0.35424990138557366
4920.295436155964, 0.37862478227834734
4894.312005280814, 0.4506125226761292
4923.829217204004, 0.9348753558744372
4897.827124897482, 0.9894412035075952
4907.947162789825, 2.3178370773690933
4852.32682864315, 2.4691340863872995
4899.145945523798, 8.742413582330197
9764.359661414215, 5.788086446605701
9819.722094778273, 3.4051303362163776
9688.419543287704, 0.3873231566973788
9741.602761541717, 0.29997583891000523
9741.602761541717, 0.26936538461496645
9741.602761541717, 0.24138208473868042
9741.602761541717, 0.19367989527321894
9741.602761541717, 0.16260853293496974
9741.602761541717, 0.1439141352839833
9678.860072791831, 0.09599070072847203
19237.08991219867, 0.11447631521037785
19237.08991219867, 0.12925819915571196
19237.08991219867, 0.16881159962312595
19237.08991219867, 0.16881159962312595
19587.24534959615, 0.18705343917640913
19483.80769180104, 0.22014157009722665
19483.80769180104, 0.2670388607287328
19368.74493166632, 0.35235460271386887
19353.10729300951, 4.474604993459311
48525.756717943535, 0.1983556920176413
