x, y
-13.19076769317259, 12.317806474028608
-13.505382389072814, 11.012496380797963
-12.934037104128928, 11.996143378307952
-12.922064671955358, 11.031466790202096
-12.125845878360089, 11.666767039203197
-12.350615278905616, 10.68728936244137
-12.319799279571907, 10.022699635184434
-11.688071293230891, 9.366552782442527
-9.69783663356029, 11.259528635126529
-9.68513544464572, 10.598587063524235
-9.681387552834863, 10.279217094215067
-9.681387552834863, 10.008940876715503
-9.681387552834863, 10.008940876715503
-9.692943552585003, 9.70051537437026
-9.692110687738147, 9.378435346574788
-9.644116850938016, 9.026023510336442
-9.644116850938016, 9.026023510336442
-9.644116850938016, 9.026023510336442
-9.63016636475316, 8.67840639295848
-9.65223728319487, 8.35194857837744
-9.65223728319487, 8.35194857837744
-9.638390905115873, 7.995054722334821
-9.638390905115873, 7.995054722334821
-9.638390905115873, 7.995054722334821
-9.638390905115873, 7.995054722334821
-9.638390905115873, 7.995054722334821
-9.638390905115873, 7.995054722334821
-9.638390905115873, 7.995054722334821
-9.642555229350158, 7.668596907753779
-9.642555229350158, 7.668596907753779
-9.642555229350158, 7.352666628061845
-9.642555229350158, 7.352666628061845
-9.642555229350158, 7.352666628061845
-9.649530472442585, 7.026313046499508
-9.649530472442585, 7.026313046499508
-9.634330688987445, 6.369228096589264
-9.634330688987445, 6.049128496149169
-9.634330688987445, 6.049128496149169
-9.641305932079872, 5.740598760785222
-9.670872634143294, 2.9985407377381446
-9.236845940824953, 5.693068504256182
-9.236845940824953, 5.693068504256182
-9.236845940824953, 5.693068504256182
-9.236845940824953, 5.693068504256182
-9.271201615757803, 5.367965718918294
-9.25902096737252, 4.9877236666859694
-8.29747850167614, 8.372690949099542
-8.324650717304849, 6.723203428108171
-8.324650717304849, 6.723203428108171
-8.296229204405854, 6.36214025131739
-8.28123763716243, 5.760924199432509
-8.28123763716243, 5.760924199432509
-8.28123763716243, 5.760924199432509
-8.28123763716243, 5.760924199432509
-8.30434963666271, 5.37150964155423
-8.30434963666271, 5.37150964155423
-8.30434963666271, 5.37150964155423
-8.30434963666271, 5.37150964155423
-8.30434963666271, 5.37150964155423
-8.30434963666271, 5.37150964155423
-8.30434963666271, 5.37150964155423
-8.30434963666271, 5.37150964155423
-8.30434963666271, 5.37150964155423
-8.30434963666271, 5.37150964155423
-8.29747850167614, 5.0270195147373915
-8.29747850167614, 5.0270195147373915
-8.29747850167614, 5.0270195147373915
-8.29747850167614, 5.0270195147373915
-8.29747850167614, 5.0270195147373915
-8.29747850167614, 5.0270195147373915
-8.29747850167614, 5.0270195147373915
-8.29747850167614, 5.0270195147373915
-8.29747850167614, 5.0270195147373915
-8.29747850167614, 5.0270195147373915
-8.29747850167614, 4.667832532283283
-8.29747850167614, 4.667832532283283
-8.29747850167614, 4.667832532283283
-8.29747850167614, 4.667832532283283
-8.29747850167614, 4.667832532283283
-8.29747850167614, 4.667832532283283
-8.29747850167614, 4.667832532283283
-8.29747850167614, 4.667832532283283
-8.29747850167614, 4.667832532283283
-8.284985528973287, 4.38212982801552
-8.284985528973287, 4.38212982801552
-8.284985528973287, 4.38212982801552
